index	*ID	version	enabled	ladder	rarity	nolimit	lvl	lvl req	code	*ItemName	carry1	cost mult	cost add	chrtransform	invtransform	flippyfile	invfile	dropsound	dropsfxframe	usesound	prop1	par1	min1	max1	prop2	par2	min2	max2	prop3	par3	min3	max3	prop4	par4	min4	max4	prop5	par5	min5	max5	prop6	par6	min6	max6	prop7	par7	min7	max7	prop8	par8	min8	max8	prop9	par9	min9	max9	prop10	par10	min10	max10	prop11	par11	min11	max11	prop12	par12	min12	max12	diablocloneweight	*eol
jamellasunique987	987	100	1		1		99		7bt			5	5000								dru		1	5	res-cold-max		10	20	mana		198	297	dmg-cold	150	495	990	extra-cold		99	198	freeze		1	1	half-freeze		1	1	aura	114	3	33	oskill	58	6	99														0
jamellasunique988	988	100	1		1		83		7ws			5	5000								ass		1	5	oskill	121	6	83	aura	118	3	28	gold%		216	349	heal-kill		25	47	move1		25	108	dmg-ltng		415	830	mana%		41	83	demon-heal		25	47	ease		-100	-100										0
jamellasunique989	989	100	1		1		59		7ma			5	5000								sor		1	4	heal-kill		19	35	gold%		168	277	oskill	249	6	59	demon-heal		19	35	res-fire-max		10	20	aura	102	3	20	regen-mana		50	50	mana-kill		19	35	addxp		10	20	extra-fire		59	118	hp		118	177		0
jamellasunique990	990	100	1		1		79		7mt			5	5000								ama		1	5	extra-fire		79	158	abs-fire		5	40	hp		158	237	mana%		39	79	fireskill		1	5	all-stats		24	45	res-fire-max		10	20	regen		30	30	heal-kill		24	45	oskill	121	6	79	abs-fire%		25	50		0
jamellasunique991	991	100	1		1		95		7wh			5	5000								ass		1	5	gold%		240	385	mana-kill		28	53	freeze		1	1	aura	114	3	32	oskill	58	6	95	half-freeze		1	1	res-cold-max		10	20																		0
jamellasunique992	992	100	1		1		81		7sb			5	5000								pal		1	5	mana%		40	81	half-freeze		1	1	oskill	250	6	81	mag%		106	212	regen-mana		50	50	regen		30	30	freeze		1	1	cheap		10	20	addxp		10	20										0
jamellasunique993	993	100	1		1		69		7fc			5	5000								ama		1	4	regen		30	30	regen-mana		50	50	hp		138	207	mana%		34	69	hp%		34	69	dmg-ltng		345	690	move1		25	94	abs-ltng%		25	50	res-ltng-max		10	20	res-ltng		35	53						0
jamellasunique994	994	100	1		1		81		7bs			5	5000								bar		1	5	res-ltng-max		10	20	extra-ltng		81	162	mana		162	243	cheap		10	20	oskill	58	6	81	demon-heal		25	46	mana-kill		25	46	ease		-100	-100	res-all		31	44	mag%		106	212	aura	118	3	27		0
jamellasunique995	995	100	1		1		83		7ls			5	5000								allskills		1	2	res-pois-max		10	20	res-all-max		10	20	dmg-pois	75	415	830	all-stats		25	47	res-pois		36	56	mag%		108	216	regen-mana		50	50	gold%		216	349	addxp		10	20										0
jamellasunique996	996	100	1		1		78		7wd			5	5000								nec		1	5	vit		78	117	abs-ltng%		25	50	aura	118	3	26	heal-kill		24	44	oskill	32	3	26	addxp		10	20																						0
jamellasunique997	997	100	1		1		52		72h			5	5000								dmg%		356	760	dmg-norm		260	520	crush		25	26	deadly		35	70	oskill	149	6	52																														0
jamellasunique998	998	100	1		1		82		7cm			5	5000								ass		1	5	dmg-ltng		410	820	oskill	54	3	28	heal-kill		25	46	mag%		107	214	addxp		10	20	aura	118	3	28	light-thorns		82	164	cheap		10	20	res-all-max		10	20										0
jamellasunique999	999	100	1		1		90		7fb			5	5000								allskills		1	2	aura	118	3	30	heal-kill		27	50	demon-heal		27	50	mana		180	270	hp		180	270	res-ltng-max		10	20	hp%		45	90	cheap		10	20	mag%		115	230										0
jamellasunique1000	1000	100	1		1		68		7dg			5	5000								ass		1	4	mana		136	204	res-fire-max		10	20	hp		136	204	res-fire		35	53	extra-fire		68	136	all-stats		22	39																						0
jamellasunique1001	1001	100	1		1		99		7kr			5	5000								nec		1	5	mag%		124	248	res-pois-len		75	75	demon-heal		29	55	enr		99	149	all-stats		29	55	heal-kill		29	55	addxp		10	20	gold%		248	397	ease		-100	-100	extra-pois		99	198						0
jamellasunique1002	1002	100	1		1		59		7ja			5	5000								sor		1	4	abs-ltng		5	30	hp%		29	59	regen		30	30	light-thorns		59	118	aura	118	3	20																										0
jamellasunique1003	1003	100	1		1		73		7s7			5	5000								sor		1	4	cheap		10	20	mana-kill		23	42	oskill	32	3	25	regen		30	30	move1		25	98	res-all-max		10	20	addxp		10	20	demon-heal		23	42														0
jamellasunique1004	1004	100	1		1		99		7gl			5	5000								allskills		1	2	mana%		49	99	oskill	32	3	33	heal-kill		29	55	cheap		10	20	hp		198	297	aura	102	3	33	mag%		124	248																		0
jamellasunique1005	1005	100	1		1		99		7ts			5	5000								allskills		1	2	addxp		10	20	extra-pois		99	198	cast1		15	25	res-pois-len		75	75	cheap		10	20	mag%		124	248																						0
jamellasunique1006	1006	100	1		1		69		7br			5	5000								ass		1	4	aura	118	3	23	abs-ltng%		25	50	abs-ltng		5	35	oskill	121	6	69	light-thorns		69	138	regen		30	30	dmg-ltng		345	690	mag%		94	188	gold%		188	307	demon-heal		22	40						0
jamellasunique1007	1007	100	1		1		99		7p7			5	5000								pal		1	5	dmg%		497	995	indestruct		1	1	swing1		25	124	regen		30	30	att-demon		199	497	ignore-ac		1	1	mag%		124	248	reduce-ac		50	75	att-undead		199	497										0
jamellasunique1008	1008	100	1		1		74		7vo			5	5000								ass		1	4	res-all		30	44	indestruct		1	1	dmg%		422	870	dmg-ac		50	1124	all-stats		23	42	crush		25	37	deadly		35	70																		0
jamellasunique1009	1009	100	1		1		89		7s8			5	5000								sor		1	5	half-freeze		1	1	dmg-cold	150	445	890	res-cold		37	57	abs-cold		5	45	abs-cold%		25	50	aura	114	3	30	heal-kill		27	50																		0
jamellasunique1010	1010	100	1		1		99		7h7			5	5000								sor		1	5	dmg%		497	995	ease		-100	-100	dmg-ac		50	1149	hp		198	297	dmg-demon		497	995	dmg-undead		497	995	indestruct		1	1																		0
jamellasunique1011	1011	100	1		1		87		7wc			5	5000								allskills		1	2	gold%		224	361	mana-kill		26	49	res-ltng		37	56	extra-ltng		87	174	res-all		31	45	dmg-ltng		435	870	oskill	121	6	87	addxp		10	20	heal-kill		26	49	mag%		112	224	ease		-100	-100		0
jamellasunique1012	1012	100	1		1		59		6sb			5	5000								pal		1	4	dmg%		377	795	att-demon		159	377	att%		159	377	swing1		25	84	deadly		35	70	str		59	89	dmg-undead		377	795																		0
jamellasunique1013	1013	100	1		1		74		6s7			5	5000								ass		1	4	dmg%		422	870	dex		74	111	all-stats		23	42	openwounds		35	70	dmg-norm		370	740	deadly		35	70																						0
jamellasunique1014	1014	100	1		1		54		6lx			5	5000								ass		1	4	hp		108	162	res-cold		33	50	res-cold-max		10	20	extra-cold		54	108	ease		-100	-100	heal-kill		18	32	aura	114	3	18	dmg-cold	150	270	540	mag%		79	158	oskill	32	3	18						0
jamellasunique1015	1015	100	1		1		1		ob1			5	5000								ama		1	2	all-stats		5	6	dmg-fire		5	10																																						0
jamellasunique1016	1016	100	1		1		8		ob2			5	5000								sor		1	2	half-freeze		1	1	res-cold		17	26	mana		16	24	abs-cold		5	5																														0
jamellasunique1017	1017	100	1		1		28		ob5			5	5000								sor		1	3	dmg-fire		140	280	res-fire-max		10	20	fireskill		1	3	vit		28	42	gold%		106	184	aura	102	3	10	ease		-100	-100	res-all		23	34														0
jamellasunique1018	1018	100	1		1		31		am2			5	5000								ama		1	3	extra-fire		31	62	abs-fire		5	16	oskill	94	6	31	regen		30	30	hp		62	93	res-fire-max		10	20	res-all		24	35	fireskill		1	3	cast1		15	25										0
jamellasunique1019	1019	100	1		1		28		am5			5	5000								ama		1	3	res-fire		27	42	fireskill		1	3	dmg-fire		140	280																																		0
jamellasunique1020	1020	100	1		1		51		ama			5	5000								ama		1	4	res-cold-max		10	20	cheap		10	20	ease		-100	-100	oskill	58	6	51	enr		51	77	hp		102	153	abs-cold		5	26	mana%		25	51														0
jamellasunique1021	1021	100	1		1		99		obe			5	5000								ama		1	5	mana%		49	99	abs-fire		5	50	enr		99	149	all-stats		29	55	res-fire		38	58	dmg-fire		495	990	res-fire-max		10	20	abs-fire%		25	50	res-all		32	46										0
jamellasunique1022	1022	100	1		1		64		amd			5	5000								ama		1	4	hp%		32	64	slow		25	25	att		345	665	dmg%		392	820	pierce		100	100																										0
jamellasunique1023	1023	100	1		1		72		amf			5	5000								ama		1	4	cheap		10	20	oskill	81	6	72	addxp		10	20	gold%		194	316	regen-mana		50	50	regen		30	30	demon-heal		23	41	move1		25	97	abs-fire		5	36	all-stats		23	41	res-fire-max		10	20		0
jamellasunique1024	1024	100	1		1		28		ghm			5	5000								nec		1	3	half-freeze		1	1	mana-kill		12	19	enr		28	42	vit		28	42	oskill	58	6	28																										0
jamellasunique1025	1025	100	1		1		20		msk			5	5000								sor		1	2	gold%		90	160	oskill	145	6	20	ac%		120	260	red-dmg%		18	25	red-dmg		20	40																										0
jamellasunique1026	1026	100	1		1		1		qui			5	5000								allskills		1	1	gold%		52	103	cheap		10	20																																						0
jamellasunique1027	1027	100	1		1		3		lea			5	5000								dru		1	2	mag%		28	56	res-cold		9	14																																						0
jamellasunique1028	1028	100	1		1		7		stu			5	5000								dru		1	2	red-dmg%		12	17	move1		25	32	ac-miss		60	95																																		0
jamellasunique1029	1029	100	1		1		11		rng			5	5000								ass		1	2	aura	103	3	4	res-all		17	24	red-dmg		11	22	heal-kill		7	11	thorns		11	211	ac		80	135																						0
jamellasunique1030	1030	100	1		1		17		scl			5	5000								dru		1	2	res-all		20	29	aura	100	3	6	mana-kill		9	14	dmg-to-mana		25	50																														0
jamellasunique1031	1031	100	1		1		16		spl			5	5000								dru		1	2	ease		-100	-100	regen-mana		50	50	mana-kill		9	13	light-thorns		16	32	all-stats		9	13	res-all-max		10	20	move1		25	41																		0
jamellasunique1032	1032	100	1		1		31		plt			5	5000								sor		1	3	dmg-to-mana		25	50	hp%		15	31	gold%		112	193	ease		-100	-100	mag%		56	112																										0
jamellasunique1033	1033	100	1		1		27		fld			5	5000								pal		1	3	addxp		10	20	red-mag		27	54	extra-ltng		27	54	cast1		15	25	res-ltng		27	42																										0
jamellasunique1034	1034	100	1		1		45		ful			5	5000								dru		1	3	red-mag		45	90	all-stats		16	28	abs-fire%		25	50	abs-fire		5	23																														0
jamellasunique1035	1035	100	1		1		14		lrg			5	5000								dru		1	2	regen-mana		50	50	regen		30	30																																						0
jamellasunique1036	1036	100	1		1		3		lgl			5	5000								pal		1	2	red-dmg%		6	10	ac-hth		40	55																																						0
jamellasunique1037	1037	100	1		1		32		hgl			5	5000								nec		1	3	oskill	32	3	11	demon-heal		13	21	aura	100	3	11	abs-fire		5	16	heal-kill		13	21	regen		30	30	mana-kill		13	21																		0
jamellasunique1038	1038	100	1		1		6		vbt			5	5000								ama		1	2	red-dmg		6	12	thorns		6	26	addxp		10	20																																		0
jamellasunique1039	1039	100	1		1		54		xrn			5	5000								allskills		1	2	red-dmg		54	108	oskill	145	6	54	aura	109	3	18	levelreq		1	1	thorns		54	254	balance1		35	35	demon-heal		18	32	swing1		25	79	str		54	81	ac%		154	362						0
jamellasunique1040	1040	100	1		1		59		xsk			5	5000								pal		1	4	mag%		84	168	abs-cold		5	30	res-all-max		10	20	red-mag		59	118	gold%		168	277	oskill	32	3	20	aura	105	3	20	half-freeze		1	1	ease		-100	-100	addxp		10	20	dmg-to-mana		25	50		0
jamellasunique1041	1041	100	1		1		32		xui			5	5000								pal		1	3	enr		32	48	mana%		16	32	vit		32	48	extra-pois		32	64	res-all-max		10	20	regen-mana		50	50																						0
jamellasunique1042	1042	100	1		1		52		xld			5	5000								allskills		1	2	res-all		28	40	red-dmg		52	104	swing1		25	77	indestruct		1	1	levelreq		1	1	oskill	145	6	52	mag%		77	154	balance1		35	35														0
jamellasunique1043	1043	100	1		1		82		xar			5	5000								ama		1	5	fireskill		1	6	mag%		107	214	heal-kill		25	46	addxp		10	20	mana-kill		25	46	oskill	58	6	82	cheap		10	20																		0
jamellasunique1044	1044	100	1		1		48		xrg			5	5000								nec		1	3	oskill	32	3	16	mag%		73	146	res-pois		32	49	vit		48	72	extra-pois		48	96	all-stats		17	29	hp%		24	48	res-pois-len		75	75	heal-kill		17	29	ease		-100	-100						0
jamellasunique1045	1045	100	1		1		36		xlg			5	5000								allskills		1	1	demon-heal		14	23	hp%		18	36	mana		72	108	move1		25	61	res-pois-max		10	20	mag%		61	122	regen-mana		50	50	oskill	58	6	36	mana%		18	36										0
jamellasunique1046	1046	100	1		1		35		xvg			5	5000								nec		1	3	oskill	57	6	35	hp		70	105	regen		30	30	cheap		10	20	gold%		120	205	demon-heal		13	23	aura	110	3	12																		0
jamellasunique1047	1047	100	1		1		56		xmb			5	5000								sor		1	4	ac-miss		305	585	heal-kill		19	33	oskill	145	6	56	all-stats		19	33	str		56	84	swing1		25	81	ethereal		1	1	indestruct		1	1	demon-heal		19	33	ac%		156	368	red-dmg		56	112		0
jamellasunique1048	1048	100	1		1		61		xhb			5	5000								bar		1	4	hp		122	183	oskill	40	6	61	dmg-to-mana		25	50	mag%		86	172	mana%		30	61	nofreeze		1	1	hp%		30	61																		0
jamellasunique1049	1049	100	1		1		51		xpk			5	5000								sor		1	4	res-ltng-max		10	20	abs-ltng		5	26	hp		102	153	res-all-max		10	20																														0
jamellasunique1050	1050	100	1		1		15		dr3			5	5000								dru		1	2	mana-kill		8	13	abs-cold		5	8	cast1		15	25	all-stats		8	13	red-mag		15	30	vit		15	23																						0
jamellasunique1051	1051	100	1		1		22		dr4			5	5000								dru		1	2	red-dmg		22	44	res-all		22	31	swing1		25	47	dex		22	33	ac-miss		135	245	demon-heal		10	16	ac%		122	266																		0
jamellasunique1052	1052	100	1		1		29		ba5			5	5000								bar		1	3	ac		170	315	balance1		35	35	dex		29	44	str		29	44	demon-heal		12	20																										0
jamellasunique1053	1053	100	1		1		3		pa1			5	5000								pal		1	2	mana%		1	3	res-ltng-max		10	20																																						0
jamellasunique1054	1054	100	1		1		8		pa2			5	5000								pal		1	2	ac		65	105	thorns		8	28	ac-hth		65	105	vit		8	12	levelreq		1	1																										0
jamellasunique1055	1055	100	1		1		7		ne2			5	5000								nec		1	2	heal-kill		6	9	res-fire		16	25	abs-fire%		25	50																																		0
jamellasunique1056	1056	100	1		1		88		ci2			5	5000								ama		1	5	swing1		25	113	red-dmg%		27	38	indestruct		1	1	levelreq		1	1	aura	104	3	30	heal-kill		27	49																						0
jamellasunique1057	1057	100	1		1		86		urn			5	5000								dru		1	5	abs-ltng%		25	50	abs-ltng		5	43	ease		-100	-100	oskill	58	6	86	regen-mana		50	50																										0
jamellasunique1058	1058	100	1		1		68		ula			5	5000								sor		1	4	mana-kill		22	39	regen-mana		50	50	res-ltng-max		10	20	abs-ltng%		25	50	aura	110	3	23																										0
jamellasunique1059	1059	100	1		1		71		urs			5	5000								ass		1	4	red-mag		71	142	res-fire-max		10	20	extra-fire		71	142	res-fire		35	54	abs-fire		5	36	mana%		35	71	fireskill		1	5																		0
jamellasunique1060	1060	100	1		1		80		upl			5	5000								ass		1	5	res-fire		36	55	all-stats		25	45	move1		25	105	mana-kill		25	45	demon-heal		25	45																										0
jamellasunique1061	1061	100	1		1		99		uar			5	5000								bar		1	5	res-ltng-max		10	20	oskill	57	6	99	light-thorns		99	198	heal-kill		29	55	aura	110	3	33	regen		30	30	mag%		124	248																		0
jamellasunique1062	1062	100	1		1		72		uml			5	5000								ass		1	4	mag%		97	194	ac		385	745	red-dmg%		26	36	block1		35	35	oskill	32	3	24																										0
jamellasunique1063	1063	100	1		1		61		urg			5	5000								bar		1	4	aura	100	3	21	extra-fire		61	122	regen-mana		50	50	heal-kill		20	36	mana-kill		20	36	ease		-100	-100	dmg-to-mana		25	50	enr		61	92														0
jamellasunique1064	1064	100	1		1		83		uhg			5	5000								allskills		1	2	move1		25	108	res-ltng		36	56	oskill	276	6	83	light-thorns		83	166	mag%		108	216	addxp		10	20	cheap		10	20																		0
jamellasunique1065	1065	100	1		1		99		uhb			5	5000								nec		1	5	res-pois		38	58	dmg-to-mana		25	50	res-pois-len		75	75	mag%		124	248	heal-kill		29	55	cheap		10	20	regen-mana		50	50	mana-kill		29	55	ease		-100	-100	gold%		248	397	oskill	58	6	99		0
jamellasunique1066	1066	100	1		1		94		uhc			5	5000								dru		1	5	thorns		94	294	ac-hth		495	965	ac%		194	482	ac		495	965	gold%		238	382	ac-miss		495	965																						0
jamellasunique1067	1067	100	1		1		94		upk			5	5000								sor		1	5	abs-fire%		25	50	abs-fire		5	47	hp%		47	94	extra-fire		94	188	fireskill		1	6	res-fire-max		10	20																						0
jamellasunique1068	1068	100	1		1		58		baa			5	5000								bar		1	4	regen		30	30	addxp		10	20	extra-cold		58	116	oskill	32	3	20	demon-heal		19	34	dmg-to-mana		25	50	ease		-100	-100	heal-kill		19	34	mana-kill		19	34	regen-mana		50	50						0
jamellasunique1069	1069	100	1		1		63		pa9			5	5000								pal		1	4	abs-fire%		25	50	hp		126	189	aura	100	3	21	oskill	58	6	63	cast1		15	25	hp%		31	63	mana		126	189	abs-fire		5	32	mana%		31	63	ease		-100	-100						0
jamellasunique1070	1070	100	1		1		51		ne9			5	5000								nec		1	4	red-dmg		51	102	ac%		151	353	ac-miss		280	535	ac-hth		280	535	aura	104	3	17	heal-kill		17	31	ac		280	535	oskill	145	6	51														0
jamellasunique1071	1071	100	1		1		68		drc			5	5000								dru		1	4	cheap		10	20	extra-ltng		68	136	mag%		93	186	aura	110	3	23	mana-kill		22	39	gold%		186	304	demon-heal		22	39	res-ltng-max		10	20	hp%		34	68	red-mag		68	136						0
jamellasunique1072	1072	100	1		1		82		dre			5	5000								dru		1	5	heal-kill		25	46	res-pois-len		75	75	hp%		41	82	addxp		10	20	mag%		107	214																										0
jamellasunique1073	1073	100	1		1		69		bab			5	5000								bar		1	4	levelreq		1	1	thorns		69	269	mag%		94	188	ac		370	715	aura	99	3	23	oskill	32	3	23																						0
jamellasunique1074	1074	100	1		1		91		bac			5	5000								bar		1	5	enr		91	137	res-all-max		10	20	red-mag		91	182	cast1		15	25	res-ltng		37	57	abs-ltng%		25	50	res-ltng-max		10	20	mana		182	273	abs-ltng		5	46										0
jamellasunique1075	1075	100	1		1		97		bae			5	5000								bar		1	5	addxp		10	20	res-fire-max		10	20	move1		25	122	heal-kill		29	54	demon-heal		29	54	extra-fire		97	194	oskill	58	6	97	regen		30	30														0
jamellasunique1076	1076	100	1		1		60		pab			5	5000								pal		1	4	mag%		85	170	red-mag		60	120	cast1		15	25	mana%		30	60	regen-mana		50	50	ease		-100	-100	res-pois-len		75	75	hp%		30	60	extra-pois		60	120	enr		60	90						0
jamellasunique1077	1077	100	1		1		99		pae			5	5000								pal		1	5	swing1		25	124	move1		25	124	addxp		10	20	levelreq		1	1	str		99	149																										0
jamellasunique1078	1078	100	1		1		84		neg			5	5000								nec		1	5	extra-pois		84	168	move1		25	109	enr		84	126	res-pois		36	56	res-all-max		10	20	dmg-to-mana		25	50	ease		-100	-100	cheap		10	20	gold%		218	352										0
jamellasunique1079	1079	100	1		1		86		ned			5	5000								nec		1	5	extra-pois		86	172	dmg-to-mana		25	50	mag%		111	222	cheap		10	20	demon-heal		26	48	res-all		31	45	red-mag		86	172	move1		25	111														0
jamellasunique1080	1080	100	1		1		99		nee			5	5000								nec		1	5	ac		520	1015	ac%		199	497	addxp		10	20	indestruct		1	1	thorns		99	299	ac-miss		520	1015	cheap		10	20																		0
jamellasunique1081	1081	100	1		1		90		nef			5	5000								nec		1	5	mag%		115	230	hp		180	270	res-all		32	45	red-dmg		90	180	ease		-100	-100																										0
jamellasunique1082	1082	100	1		1		36		rin			5	5000								ama		1	3	extra-cold		36	72	abs-cold		5	18	abs-cold%		25	50	heal-kill		14	23	demon-heal		14	23	cheap		10	20	mana%		18	36	res-cold		29	45														0
jamellasunique1083	1083	100	1		1		93		rin			5	5000								pal		1	5	res-pois		37	57	move1		25	118	res-pois-len		75	75	demon-heal		28	52	mag%		118	236	oskill	153	6	93	mana-kill		28	52	regen		30	30														0
jamellasunique1084	1084	100	1		1		1		amu			5	5000								dru		1	2	gold%		52	103	dmg-to-mana		25	50																																						0
jamellasunique1085	1085	100	1		1		50		amu			5	5000								sor		1	3	move1		25	75	str		50	75	res-all-max		10	20	regen		30	30	heal-kill		17	30	ethereal		1	1	indestruct		1	1	vit		50	75														0
jamellasunique1086	1086	100	1		1		81		amu			5	5000								sor		1	5	addxp		10	20	levelreq		1	1	mag%		106	212	regen		30	30	all-stats		25	46																										0
jamellasunique1087	1087	100	1		1		90		amu			5	5000								ass		1	5	dmg-to-mana		25	50	heal-kill		27	50	demon-heal		27	50	gold%		230	370	abs-fire%		25	50																										0
jamellasunique1088	1088	100	1		1		4		spc			5	5000								bar		1	2	dmg%		212	520	att%		104	212																																						0
jamellasunique1089	1089	100	1		1		7		mac			5	5000								allskills		1	1	mana		14	21	enr		7	11	extra-ltng		7	14																																		0
jamellasunique1090	1090	100	1		1		4		scm			5	5000								ass		1	2	dmg%		212	520	all-stats		6	7																																						0
jamellasunique1091	1091	100	1		1		1		tkf			5	5000								allskills		1	1	extra-pois		1	2	cast1		15	25																																						0
jamellasunique1092	1092	100	1		1		5		tax			5	5000								nec		1	2	abs-fire%		25	50	all-stats		6	8																																						0
jamellasunique1093	1093	100	1		1		33		hal			5	5000								dru		1	3	res-all-max		10	20	freeze		1	1	mag%		58	116	half-freeze		1	1	regen		30	30	oskill	121	6	33																						0
jamellasunique1094	1094	100	1		1		4		hbw			5	5000								sor		1	2	abs-fire		5	5	cheap		10	20	regen		30	30																																		0
jamellasunique1095	1095	100	1		1		21		sbb			5	5000								ass		1	2	addxp		10	20	dmg-ltng		105	210	res-ltng		25	39	regen-mana		50	50	mag%		46	92																										0
jamellasunique1096	1096	100	1		1		29		hxb			5	5000								pal		1	3	regen		30	30	res-pois		28	43	res-all		24	34	demon-heal		12	20	heal-kill		12	20																										0
jamellasunique1097	1097	100	1		1		68		9ga			5	5000								ass		1	4	res-all		30	43	oskill	121	6	68	demon-heal		22	39	regen		30	30	mana-kill		22	39	light-thorns		68	136																						0
jamellasunique1098	1098	100	1		1		38		9sb			5	5000								sor		1	3	res-pois-max		10	20	demon-heal		14	24	oskill	58	6	38	hp%		19	38	dmg-pois	75	190	380	res-all-max		10	20	res-pois-len		75	75																		0
jamellasunique1099	1099	100	1		1		53		9bs			5	5000								nec		1	4	oskill	121	6	53	aura	118	3	18	light-thorns		53	106	regen		30	30	addxp		10	20	mag%		78	156																						0
jamellasunique1100	1100	100	1		1		60		9b8			5	5000								pal		1	4	hp%		30	60	dmg-undead		380	800	noheal		1	1	pierce		100	100	att-undead		160	380	balance1		35	35	heal-kill		20	35																		0
jamellasunique1101	1101	100	1		1		33		9tr			5	5000								nec		1	3	gold%		116	199	res-ltng		29	44	mana%		16	33	oskill	32	3	11	aura	118	3	11	ease		-100	-100	regen-mana		50	50	res-all		24	35														0
jamellasunique1102	1102	100	1		1		53		9h9			5	5000								ama		1	4	openwounds		35	70	all-stats		18	32	heal-kill		18	32	thorns		53	253	levelreq		1	1	dmg%		359	765																						0
jamellasunique1103	1103	100	1		1		35		9xf			5	5000								ass		1	3	regen		30	30	oskill	58	6	35	res-pois-len		75	75	gold%		120	205	mana%		17	35	mag%		60	120	cheap		10	20	addxp		10	20	ease		-100	-100										0
jamellasunique1104	1104	100	1		1		99		7bt			5	5000								sor		1	5	regen-mana		50	50	dmg-pois	75	495	990	cast1		15	25	heal-kill		29	55	res-pois-len		75	75	move1		25	124	hp%		49	99	res-all-max		10	20														0
jamellasunique1105	1105	100	1		1		88		7mt			5	5000								allskills		1	2	mana-kill		27	49	fireskill		1	6	dmg-fire		440	880	move1		25	113	addxp		10	20	ease		-100	-100	oskill	81	6	88																		0
jamellasunique1106	1106	100	1		1		98		7wh			5	5000								pal		1	5	aura	118	3	33	abs-ltng		5	49	mana-kill		29	54	light-thorns		98	196	heal-kill		29	54	oskill	58	6	98	cheap		10	20	regen		30	30	demon-heal		29	54										0
jamellasunique1107	1107	100	1		1		90		7sb			5	5000								bar		1	5	ease		-100	-100	aura	114	3	30	regen-mana		50	50	extra-cold		90	180	res-cold-max		10	20	cheap		10	20	addxp		10	20	heal-kill		27	50														0
jamellasunique1108	1108	100	1		1		80		7ls			5	5000								bar		1	5	demon-heal		25	45	freeze		1	1	half-freeze		1	1	heal-kill		25	45	oskill	121	6	80	cheap		10	20																						0
jamellasunique1109	1109	100	1		1		93		7wd			5	5000								allskills		1	2	openwounds		35	70	slow		25	25	move1		25	118	dmg-norm		465	930	crush		25	47	dmg-undead		479	965																						0
jamellasunique1110	1110	100	1		1		63		72h			5	5000								allskills		1	2	regen-mana		50	50	mag%		88	176	res-all-max		10	20	res-pois		34	52	move1		25	88	extra-pois		63	126	res-all		29	42	heal-kill		20	37	demon-heal		20	37	cheap		10	20	ease		-100	-100		0
jamellasunique1111	1111	100	1		1		93		7cm			5	5000								ama		1	5	regen		30	30	dmg-pois	75	465	930	vit		93	140	hp%		46	93	gold%		236	379	addxp		10	20	res-pois-len		75	75	oskill	121	6	93	ease		-100	-100	cheap		10	20						0
jamellasunique1112	1112	100	1		1		92		7fb			5	5000								allskills		1	2	aura	118	3	31	vit		92	138	oskill	58	6	92	light-thorns		92	184	regen-mana		50	50	heal-kill		28	51	regen		30	30	cheap		10	20	mag%		117	234	all-stats		28	51						0
jamellasunique1113	1113	100	1		1		99		7ts			5	5000								ass		1	5	regen-mana		50	50	regen		30	30	hp		198	297	res-all-max		10	20	extra-pois		99	198	mana		198	297	addxp		10	20	mana-kill		29	55	oskill	81	6	99	enr		99	149						0
jamellasunique1114	1114	100	1		1		99		7h7			5	5000								dmg%		497	995	bar		1	5	att-undead		199	497	aura	108	3	33	vit		99	149	openwounds		35	70	att%		199	497	hp		198	297	hp%		49	99	dmg-demon		497	995	levelreq		1	1						0
jamellasunique1115	1115	100	1		1		79		7wc			5	5000								dmg%		437	895	dmg-norm		395	790	att-undead		179	437	ethereal		1	1	indestruct		1	1	pal		1	5	mag%		104	208	openwounds		35	70	hp		158	237														0
jamellasunique1116	1116	100	1		1		64		6lx			5	5000								nec		1	4	cheap		10	20	abs-cold%		25	50	res-cold-max		10	20	gold%		178	292	oskill	32	3	22	half-freeze		1	1	enr		64	96	dmg-cold	150	320	640														0
jamellasunique1117	1117	100	1		1		48		ama			5	5000								ama		1	3	move1		25	73	res-fire-max		10	20	res-all		27	39	hp		96	144	res-fire		32	49	abs-fire		5	24	regen-mana		50	50																		0
jamellasunique1118	1118	100	1		1		20		msk			5	5000								bar		1	2	abs-cold%		25	50	vit		20	30	cheap		10	20	ease		-100	-100	regen-mana		50	50	extra-cold		20	40																						0
jamellasunique1119	1119	100	1		1		3		lea			5	5000								sor		1	2	extra-pois		3	6	res-pois-max		10	20																																						0
jamellasunique1120	1120	100	1		1		17		spl			5	5000								ama		1	2	aura	99	3	6	regen		30	30	vit		17	26	red-dmg%		17	24	red-dmg		17	34																										0
jamellasunique1121	1121	100	1		1		32		fld			5	5000								allskills		1	1	regen-mana		50	50	addxp		10	20	abs-fire		5	16	extra-fire		32	64	ease		-100	-100	heal-kill		13	21	oskill	94	6	32	dmg-to-mana		25	50	aura	100	3	11										0
jamellasunique1122	1122	100	1		1		3		lgl			5	5000								nec		1	2	nofreeze		1	1	abs-cold		5	5																																						0
jamellasunique1123	1123	100	1		1		33		hgl			5	5000								ass		1	3	gold%		116	199	oskill	58	6	33	regen		30	30	res-fire		29	44	aura	100	3	11	dmg-to-mana		25	50	mag%		58	116																		0
jamellasunique1124	1124	100	1		1		34		xlg			5	5000								bar		1	3	res-ltng-max		10	20	res-all-max		10	20	enr		34	51	mana		68	102	abs-ltng		5	17	all-stats		13	22	red-mag		34	68	aura	110	3	12														0
